age,education,education_num,marital_status,race,sex,income_over_50k
51,Bachelors,13,Married,White,Male,TRUE
50,Bachelors,13,Married,White,Male,TRUE
50,Bachelors,13,Married,White,Male,TRUE
52,Masters,14,Married,White,Male,TRUE
46,Bachelors,13,Married,White,Male,TRUE
44,Some-college,10,Married,Other,Male,TRUE
47,Bachelors,13,Married,White,Male,TRUE
36,Bachelors,13,Married,White,Male,TRUE
34,Some-college,10,Married,White,Male,TRUE
49,Bachelors,13,Married,White,Male,TRUE
45,Bachelors,13,Married,White,Male,TRUE
46,Bachelors,13,Married,White,Male,TRUE
53,Bachelors,13,Married,White,Male,TRUE
63,Doctorate,16,Married,White,Male,TRUE
52,Bachelors,13,Married,White,Male,TRUE
44,Bachelors,13,Married,Black,Male,TRUE
37,Bachelors,13,Married,White,Male,TRUE
44,Doctorate,16,Married,White,Male,TRUE
53,Bachelors,13,Married,White,Male,TRUE
32,Bachelors,13,Married,White,Male,TRUE
50,Doctorate,16,Married,White,Male,TRUE
42,Masters,14,Married,Other,Male,TRUE
50,Assoc-acdm,12,Married,White,Male,TRUE
33,Bachelors,13,Married,White,Male,TRUE
50,Masters,14,Married,White,Female,TRUE
32,Bachelors,13,Married,White,Female,TRUE
41,HS-grad,9,Married,White,Male,TRUE
54,HS-grad,9,Married,White,Male,TRUE
34,Assoc-acdm,12,Married,Black,Male,TRUE
41,Bachelors,13,Married,White,Male,TRUE
39,Prof-school,15,Married,White,Male,TRUE
42,Masters,14,Married,White,Male,TRUE
31,Bachelors,13,Married,White,Male,TRUE
45,Assoc-voc,11,Married,White,Male,TRUE
41,Bachelors,13,Married,White,Male,TRUE
48,Masters,14,Married,White,Female,TRUE
32,HS-grad,9,Married,White,Male,TRUE
41,Some-college,10,Married,Black,Male,TRUE
31,Bachelors,13,Married,White,Female,TRUE
30,Some-college,10,Married,Other,Male,TRUE
41,Some-college,10,Married,White,Female,TRUE
48,Masters,14,Married,White,Male,TRUE
60,Doctorate,16,Married,White,Male,TRUE
38,Bachelors,13,Married,Other,Male,TRUE
46,5th-6th,3,Married,Other,Male,FALSE
28,Some-college,10,Married,White,Male,TRUE
64,Doctorate,16,Married,White,Male,TRUE
31,Bachelors,13,Married,White,Female,TRUE
42,Masters,14,Married,White,Male,TRUE
43,Assoc-voc,11,Married,White,Female,TRUE
61,Some-college,10,Married,White,Male,TRUE
48,Doctorate,16,Married,Other,Male,TRUE
46,Masters,14,Married,White,Male,TRUE
44,Bachelors,13,Married,White,Male,TRUE
39,Some-college,10,Married,White,Male,TRUE
46,Bachelors,13,Married,White,Male,TRUE
48,Doctorate,16,Married,White,Male,TRUE
27,11th,7,Married,White,Male,TRUE
22,Some-college,10,Married,White,Male,FALSE
51,Bachelors,13,Married,White,Male,FALSE
48,Some-college,10,Married,White,Male,TRUE
52,Assoc-voc,11,Married,White,Male,TRUE
31,HS-grad,9,Married,White,Male,TRUE
53,Bachelors,13,Married,White,Male,TRUE
51,Masters,14,Married,White,Male,TRUE
46,Doctorate,16,Married,White,Female,TRUE
25,Some-college,10,Married,Black,Male,TRUE
46,HS-grad,9,Married,Black,Male,TRUE
57,HS-grad,9,Married,White,Male,TRUE
44,Bachelors,13,Married,White,Male,TRUE
42,HS-grad,9,Married,White,Male,TRUE
42,Masters,14,Married,White,Male,TRUE
30,Bachelors,13,Married,White,Male,TRUE
54,Doctorate,16,Married,White,Male,TRUE
46,Prof-school,15,Married,White,Male,TRUE
33,Bachelors,13,Married,White,Male,TRUE
38,Some-college,10,Married,White,Male,TRUE
50,Masters,14,Married,White,Male,TRUE
46,11th,7,Married,White,Male,TRUE
41,Masters,14,Married,White,Female,TRUE
56,Bachelors,13,Married,White,Male,TRUE
39,Bachelors,13,Married,White,Male,TRUE
46,Doctorate,16,Married,White,Male,TRUE
48,7th-8th,4,Married,White,Male,FALSE
35,Doctorate,16,Married,Other,Male,TRUE
56,Some-college,10,Married,White,Male,TRUE
49,HS-grad,9,Married,White,Male,TRUE
61,Prof-school,15,Married,White,Male,TRUE
43,HS-grad,9,Married,White,Male,TRUE
37,HS-grad,9,Married,White,Male,FALSE
43,Bachelors,13,Married,White,Male,TRUE
41,HS-grad,9,Married,White,Male,TRUE
61,HS-grad,9,Married,White,Male,TRUE
30,Bachelors,13,Married,White,Male,TRUE
58,Some-college,10,Married,White,Male,TRUE
40,HS-grad,9,Married,White,Male,TRUE
44,Masters,14,Married,White,Male,TRUE
40,Bachelors,13,Married,White,Male,TRUE
58,HS-grad,9,Married,White,Male,FALSE
48,HS-grad,9,Married,White,Male,TRUE
49,HS-grad,9,Married,White,Male,FALSE
50,Bachelors,13,Married,White,Male,TRUE
43,Bachelors,13,Married,White,Male,TRUE
53,HS-grad,9,Married,White,Male,TRUE
42,Doctorate,16,Married,White,Male,TRUE
56,HS-grad,9,Married,White,Male,TRUE
44,Bachelors,13,Married,White,Male,TRUE
29,Bachelors,13,Married,White,Female,TRUE
35,HS-grad,9,Married,White,Male,TRUE
44,HS-grad,9,Married,White,Male,TRUE
34,Bachelors,13,Married,White,Male,TRUE
42,Masters,14,Married,Other,Male,TRUE
43,Bachelors,13,Married,White,Male,TRUE
57,Assoc-voc,11,Married,White,Male,FALSE
50,Bachelors,13,Married,Black,Male,TRUE
45,Some-college,10,Married,White,Male,TRUE
32,Bachelors,13,Married,White,Male,TRUE
33,Bachelors,13,Married,White,Male,TRUE
43,Some-college,10,Married,White,Male,TRUE
32,HS-grad,9,Married,White,Male,TRUE
36,HS-grad,9,Married,White,Male,TRUE
50,HS-grad,9,Married,White,Male,TRUE
27,HS-grad,9,Married,White,Male,FALSE
60,Prof-school,15,Married,White,Male,TRUE
53,Masters,14,Married,White,Male,TRUE
61,Doctorate,16,Married,White,Male,TRUE
32,Bachelors,13,Married,White,Male,TRUE
52,Bachelors,13,Married,White,Male,TRUE
37,HS-grad,9,Married,White,Male,TRUE
33,HS-grad,9,Married,White,Female,TRUE
57,Doctorate,16,Married,White,Male,TRUE
43,HS-grad,9,Married,White,Male,TRUE
50,HS-grad,9,Married,White,Male,TRUE
43,Some-college,10,Married,White,Male,TRUE
45,HS-grad,9,Married,White,Male,TRUE
37,HS-grad,9,Married,White,Male,TRUE
31,Masters,14,Married,White,Male,TRUE
33,Assoc-acdm,12,Married,White,Male,TRUE
56,HS-grad,9,Married,White,Male,TRUE
43,Some-college,10,Married,White,Female,TRUE
28,Some-college,10,Married,White,Female,TRUE
52,10th,6,Married,White,Male,TRUE
38,Bachelors,13,Married,White,Male,TRUE
40,7th-8th,4,Married,Black,Male,TRUE
57,HS-grad,9,Married,White,Male,TRUE
41,Some-college,10,Married,White,Male,TRUE
37,HS-grad,9,Married,White,Male,TRUE
42,HS-grad,9,Married,White,Male,TRUE
44,Masters,14,Married,White,Male,TRUE
39,Bachelors,13,Married,White,Male,TRUE
53,Some-college,10,Married,Other,Female,TRUE
51,Some-college,10,Married,White,Male,TRUE
38,Bachelors,13,Married,White,Male,TRUE
43,Some-college,10,Married,White,Male,TRUE
33,Assoc-acdm,12,Married,White,Male,TRUE
43,Bachelors,13,Married,White,Male,TRUE
35,Bachelors,13,Married,White,Male,TRUE
41,Some-college,10,Married,White,Male,TRUE
45,Some-college,10,Married,White,Male,TRUE
59,HS-grad,9,Married,White,Male,TRUE
30,Masters,14,Married,White,Male,TRUE
32,Bachelors,13,Married,White,Male,TRUE
39,Bachelors,13,Married,White,Male,TRUE
43,Bachelors,13,Married,White,Female,TRUE
32,Bachelors,13,Married,White,Male,TRUE
39,HS-grad,9,Married,White,Male,TRUE
37,Bachelors,13,Married,White,Male,TRUE
34,Some-college,10,Married,White,Female,TRUE
46,Some-college,10,Married,White,Male,TRUE
51,Doctorate,16,Married,White,Male,TRUE
29,HS-grad,9,Married,White,Male,TRUE
34,Bachelors,13,Married,White,Female,TRUE
50,Some-college,10,Married,White,Male,TRUE
34,Some-college,10,Married,White,Male,TRUE
58,10th,6,Married,White,Male,TRUE
56,5th-6th,3,Married,White,Male,TRUE
34,Bachelors,13,Married,Black,Male,TRUE
36,Bachelors,13,Married,White,Male,TRUE
46,HS-grad,9,Married,White,Male,TRUE
35,Bachelors,13,Married,Other,Male,TRUE
50,HS-grad,9,Married,White,Male,TRUE
27,Bachelors,13,Married,White,Male,TRUE
32,Assoc-acdm,12,Married,White,Male,TRUE
44,HS-grad,9,Married,White,Male,TRUE
39,HS-grad,9,Married,White,Male,TRUE
33,HS-grad,9,Married,White,Female,TRUE
59,HS-grad,9,Married,White,Male,TRUE
59,Some-college,10,Married,White,Male,TRUE
51,Some-college,10,Married,White,Male,TRUE
37,Assoc-voc,11,Married,White,Male,TRUE
57,HS-grad,9,Married,Black,Male,TRUE
25,Assoc-voc,11,Married,White,Female,TRUE
54,HS-grad,9,Married,White,Male,TRUE
47,Some-college,10,Married,White,Male,TRUE
52,Doctorate,16,Married,White,Male,TRUE
40,Bachelors,13,Married,White,Male,TRUE
27,Bachelors,13,Married,White,Male,TRUE
31,Bachelors,13,Married,Black,Male,TRUE
41,HS-grad,9,Married,White,Male,TRUE
41,HS-grad,9,Married,White,Male,TRUE
50,HS-grad,9,Married,Black,Male,TRUE
36,Some-college,10,Married,White,Male,TRUE
27,HS-grad,9,Married,Black,Female,TRUE
46,Some-college,10,Married,White,Male,TRUE
61,HS-grad,9,Married,White,Male,TRUE
39,Bachelors,13,Married,White,Male,TRUE
47,HS-grad,9,Married,White,Male,TRUE
45,HS-grad,9,Married,White,Male,TRUE
55,HS-grad,9,Married,White,Female,TRUE
38,11th,7,Married,White,Male,TRUE
57,Bachelors,13,Married,White,Male,TRUE
38,10th,6,Married,White,Male,TRUE
28,Bachelors,13,Married,White,Male,TRUE
40,Some-college,10,Married,White,Male,TRUE
36,Bachelors,13,Married,White,Male,TRUE
36,HS-grad,9,Married,White,Male,TRUE
30,HS-grad,9,Married,White,Male,TRUE
35,HS-grad,9,Married,White,Female,TRUE
32,HS-grad,9,Married,White,Male,TRUE
55,HS-grad,9,Married,White,Male,TRUE
29,HS-grad,9,Married,White,Male,TRUE
37,Assoc-acdm,12,Married,White,Male,TRUE
36,Assoc-voc,11,Married,White,Male,TRUE
42,Masters,14,Married,White,Female,TRUE
40,Doctorate,16,Married,White,Male,TRUE
26,Masters,14,Married,White,Male,TRUE
44,Masters,14,Married,White,Male,TRUE
47,Bachelors,13,Married,White,Male,TRUE
35,Masters,14,Married,White,Male,TRUE
58,Some-college,10,Married,White,Male,TRUE
41,HS-grad,9,Married,White,Male,TRUE
41,HS-grad,9,Married,White,Male,TRUE
38,Doctorate,16,Married,White,Male,TRUE
47,Bachelors,13,Married,White,Male,TRUE
39,HS-grad,9,Married,Black,Male,TRUE
42,Some-college,10,Married,White,Male,TRUE
42,Bachelors,13,Married,White,Male,TRUE
37,Assoc-voc,11,Married,White,Female,TRUE
41,Bachelors,13,Married,White,Male,TRUE
51,HS-grad,9,Married,White,Male,TRUE
50,Bachelors,13,Married,White,Male,TRUE
43,10th,6,Married,Black,Male,TRUE
28,Assoc-acdm,12,Married,White,Male,TRUE
35,Assoc-acdm,12,Married,White,Male,TRUE
59,HS-grad,9,Married,White,Male,TRUE
28,Bachelors,13,Married,White,Male,TRUE
42,Prof-school,15,Married,White,Male,TRUE
51,Masters,14,Married,White,Male,TRUE
54,Masters,14,Married,White,Male,TRUE
45,HS-grad,9,Married,White,Male,TRUE
38,Bachelors,13,Married,Black,Female,TRUE
46,Masters,14,Married,White,Male,TRUE
33,Some-college,10,Married,White,Male,TRUE
36,Bachelors,13,Married,White,Male,TRUE
36,Doctorate,16,Married,White,Male,TRUE
61,Some-college,10,Married,White,Male,TRUE
30,HS-grad,9,Married,White,Male,TRUE
50,Assoc-voc,11,Married,White,Female,TRUE
58,Assoc-voc,11,Married,White,Male,TRUE
43,Bachelors,13,Married,White,Male,TRUE
40,Some-college,10,Married,White,Male,TRUE
55,HS-grad,9,Married,White,Male,TRUE
52,Bachelors,13,Married,White,Male,TRUE
44,Some-college,10,Married,White,Male,TRUE
39,Prof-school,15,Married,White,Male,TRUE
45,Bachelors,13,Married,White,Male,TRUE
42,Bachelors,13,Married,White,Male,TRUE
29,Some-college,10,Married,White,Male,TRUE
46,Some-college,10,Married,White,Male,TRUE
55,Bachelors,13,Married,White,Male,TRUE
33,Prof-school,15,Married,White,Male,TRUE
44,Some-college,10,Married,White,Male,TRUE
37,Bachelors,13,Married,White,Male,TRUE
64,Assoc-acdm,12,Married,White,Male,TRUE
43,Masters,14,Married,White,Male,TRUE
36,Bachelors,13,Married,White,Male,TRUE
55,Bachelors,13,Married,White,Male,TRUE
34,HS-grad,9,Married,White,Male,TRUE
29,Assoc-voc,11,Married,White,Male,TRUE
37,Some-college,10,Married,Black,Male,TRUE
42,Bachelors,13,Married,Other,Female,TRUE
41,Assoc-acdm,12,Married,White,Male,TRUE
45,Some-college,10,Married,White,Male,TRUE
35,HS-grad,9,Married,Other,Male,TRUE
61,Assoc-voc,11,Married,White,Male,TRUE
49,Some-college,10,Married,White,Male,TRUE
52,HS-grad,9,Married,White,Male,TRUE
46,Assoc-acdm,12,Married,White,Male,TRUE
23,Masters,14,Married,Other,Male,TRUE
36,Some-college,10,Married,White,Male,TRUE
43,HS-grad,9,Married,Other,Male,TRUE
35,Masters,14,Married,White,Male,TRUE
39,HS-grad,9,Married,White,Male,TRUE
39,Bachelors,13,Married,White,Male,TRUE
47,Masters,14,Married,White,Male,TRUE
53,Some-college,10,Married,White,Male,TRUE
53,Some-college,10,Married,White,Male,TRUE
26,Masters,14,Never-married,White,Female,FALSE
52,HS-grad,9,Never-married,White,Male,FALSE
61,5th-6th,3,Divorced,White,Male,FALSE
28,HS-grad,9,Never-married,Black,Male,FALSE
42,Masters,14,Divorced,White,Female,FALSE
44,Masters,14,Never-married,White,Male,FALSE
51,HS-grad,9,Separated,White,Male,FALSE
39,HS-grad,9,Divorced,White,Male,FALSE
36,Bachelors,13,Divorced,White,Male,FALSE
45,Some-college,10,Divorced,White,Male,FALSE
27,Bachelors,13,Never-married,White,Male,FALSE
40,Masters,14,Never-married,White,Female,FALSE
25,Bachelors,13,Never-married,White,Female,FALSE
47,HS-grad,9,Divorced,White,Male,FALSE
32,Bachelors,13,Never-married,White,Male,FALSE
53,HS-grad,9,Separated,White,Female,FALSE
32,Some-college,10,Never-married,White,Male,FALSE
49,HS-grad,9,Divorced,White,Male,FALSE
27,Assoc-voc,11,Never-married,White,Female,FALSE
26,Bachelors,13,Never-married,White,Male,FALSE
60,HS-grad,9,Separated,Black,Male,FALSE
56,Masters,14,Divorced,White,Male,FALSE
58,Assoc-acdm,12,Divorced,White,Male,FALSE
39,Bachelors,13,Never-married,White,Male,FALSE
53,Masters,14,Divorced,White,Female,FALSE
27,Some-college,10,Never-married,Other,Male,FALSE
46,Masters,14,Divorced,White,Female,FALSE
30,HS-grad,9,Never-married,White,Male,FALSE
38,HS-grad,9,Never-married,White,Male,FALSE
41,Bachelors,13,Never-married,White,Female,FALSE
27,HS-grad,9,Never-married,White,Male,FALSE
43,Bachelors,13,Divorced,White,Male,FALSE
30,Bachelors,13,Never-married,White,Male,FALSE
25,Bachelors,13,Never-married,White,Female,FALSE
26,Bachelors,13,Divorced,White,Male,FALSE
53,Bachelors,13,Divorced,White,Female,FALSE
39,11th,7,Divorced,White,Male,FALSE
47,Some-college,10,Divorced,White,Female,FALSE
44,Some-college,10,Separated,White,Male,FALSE
61,HS-grad,9,Married,White,Male,TRUE
44,Assoc-acdm,12,Married,White,Male,TRUE
28,HS-grad,9,Married,White,Male,TRUE
34,Bachelors,13,Married,White,Male,TRUE
39,Bachelors,13,Married,White,Male,TRUE
41,Assoc-voc,11,Married,White,Male,TRUE
35,Bachelors,13,Married,White,Male,TRUE
34,HS-grad,9,Married,White,Male,TRUE
30,Assoc-acdm,12,Married,White,Male,TRUE
30,HS-grad,9,Married,White,Male,TRUE
33,Bachelors,13,Married,White,Male,TRUE
60,HS-grad,9,Married,White,Male,TRUE
31,HS-grad,9,Married,White,Male,TRUE
50,HS-grad,9,Married,White,Male,TRUE
27,HS-grad,9,Married,White,Male,TRUE
37,HS-grad,9,Married,White,Male,TRUE
30,HS-grad,9,Married,White,Male,TRUE
49,Some-college,10,Married,White,Male,TRUE
52,Masters,14,Married,Black,Female,TRUE
39,12th,8,Married,White,Male,TRUE
37,HS-grad,9,Married,White,Male,TRUE
39,Masters,14,Married,White,Male,TRUE
38,Bachelors,13,Married,White,Male,TRUE
44,Bachelors,13,Married,White,Male,TRUE
45,Some-college,10,Married,White,Male,TRUE
54,HS-grad,9,Married,White,Male,TRUE
58,Assoc-acdm,12,Married,Black,Male,TRUE
36,Bachelors,13,Married,White,Male,TRUE
45,9th,5,Married,White,Male,TRUE
46,Assoc-voc,11,Married,White,Male,TRUE
41,HS-grad,9,Married,White,Male,TRUE
41,Masters,14,Married,White,Male,TRUE
34,HS-grad,9,Married,White,Male,TRUE
33,Doctorate,16,Married,White,Male,TRUE
63,Bachelors,13,Married,White,Male,TRUE
56,Some-college,10,Married,White,Male,TRUE
48,HS-grad,9,Married,White,Female,TRUE
40,Assoc-acdm,12,Married,White,Male,TRUE
59,Some-college,10,Married,White,Male,TRUE
32,Bachelors,13,Married,White,Male,TRUE
29,Bachelors,13,Married,White,Male,TRUE
41,HS-grad,9,Married,White,Male,TRUE
30,Some-college,10,Married,White,Male,TRUE
34,Masters,14,Married,White,Male,TRUE
41,Some-college,10,Married,White,Male,TRUE
46,Bachelors,13,Married,White,Male,TRUE
39,Masters,14,Married,White,Male,TRUE
26,HS-grad,9,Married,Black,Male,TRUE
27,Bachelors,13,Married,White,Male,TRUE
61,Bachelors,13,Married,White,Male,TRUE
37,Bachelors,13,Married,White,Female,TRUE
67,Some-college,10,Married,White,Male,FALSE
66,Some-college,10,Married,White,Male,TRUE
66,HS-grad,9,Married,White,Male,TRUE
74,Bachelors,13,Married,White,Male,TRUE
66,HS-grad,9,Married,White,Male,TRUE
71,Some-college,10,Separated,Black,Male,FALSE
80,Some-college,10,Never-married,White,Male,FALSE
24,HS-grad,9,Never-married,White,Female,FALSE
20,11th,7,Married,Other,Female,FALSE
28,Some-college,10,Never-married,White,Male,FALSE
59,HS-grad,9,Divorced,White,Female,FALSE
24,HS-grad,9,Never-married,White,Female,FALSE
24,Some-college,10,Never-married,White,Male,FALSE
52,HS-grad,9,Widowed,White,Female,FALSE
39,Bachelors,13,Divorced,White,Male,FALSE
43,HS-grad,9,Divorced,Black,Female,FALSE
22,10th,6,Never-married,White,Female,FALSE
30,Assoc-acdm,12,Divorced,White,Female,FALSE
21,11th,7,Married,White,Male,FALSE
24,HS-grad,9,Divorced,White,Female,FALSE
21,Some-college,10,Never-married,White,Female,FALSE
49,Masters,14,Divorced,White,Male,TRUE
52,Bachelors,13,Divorced,White,Female,TRUE
38,Some-college,10,Divorced,White,Male,FALSE
30,Bachelors,13,Never-married,White,Male,FALSE
38,Bachelors,13,Never-married,Other,Male,FALSE
25,12th,8,Never-married,White,Male,FALSE
34,Bachelors,13,Never-married,White,Female,FALSE
24,Bachelors,13,Never-married,White,Male,FALSE
25,Bachelors,13,Never-married,White,Male,FALSE
31,Bachelors,13,Never-married,White,Male,FALSE
39,Bachelors,13,Never-married,White,Male,FALSE
35,HS-grad,9,Divorced,White,Male,FALSE
31,10th,6,Never-married,White,Male,FALSE
30,HS-grad,9,Never-married,White,Male,FALSE
42,Masters,14,Never-married,White,Female,FALSE
42,Some-college,10,Divorced,White,Female,FALSE
41,Bachelors,13,Never-married,White,Female,FALSE
46,HS-grad,9,Divorced,White,Male,FALSE
34,Bachelors,13,Never-married,White,Male,FALSE
33,HS-grad,9,Divorced,Black,Male,FALSE
36,Bachelors,13,Divorced,White,Male,FALSE
36,Bachelors,13,Never-married,White,Female,FALSE
44,Assoc-acdm,12,Divorced,Black,Female,FALSE
28,HS-grad,9,Divorced,White,Female,FALSE
52,HS-grad,9,Divorced,White,Female,FALSE
43,Bachelors,13,Never-married,White,Male,FALSE
45,HS-grad,9,Married,White,Female,FALSE
30,Bachelors,13,Married,White,Male,FALSE
50,Some-college,10,Married,White,Male,FALSE
41,Bachelors,13,Married,White,Female,FALSE
31,Some-college,10,Married,White,Female,FALSE
27,HS-grad,9,Married,White,Male,FALSE
63,Bachelors,13,Married,White,Male,FALSE
33,HS-grad,9,Married,White,Female,FALSE
28,HS-grad,9,Married,White,Male,FALSE
34,Some-college,10,Married,White,Male,FALSE
31,Assoc-voc,11,Married,White,Male,FALSE
30,Prof-school,15,Married,Black,Male,FALSE
47,Assoc-acdm,12,Married,White,Male,FALSE
35,HS-grad,9,Married,White,Male,FALSE
32,Some-college,10,Married,White,Male,FALSE
33,Some-college,10,Married,White,Male,FALSE
38,HS-grad,9,Married,White,Male,FALSE
35,Some-college,10,Married,White,Male,FALSE
42,HS-grad,9,Married,White,Male,FALSE
47,Bachelors,13,Married,White,Male,FALSE
34,HS-grad,9,Married,White,Female,FALSE
53,Some-college,10,Married,White,Male,FALSE
37,Assoc-acdm,12,Married,White,Male,FALSE
33,Some-college,10,Married,White,Male,FALSE
32,Some-college,10,Married,Other,Female,FALSE
38,Bachelors,13,Married,White,Male,FALSE
52,Some-college,10,Married,White,Male,FALSE
35,Bachelors,13,Married,White,Male,FALSE
46,Masters,14,Married,White,Male,FALSE
28,HS-grad,9,Married,White,Male,FALSE
58,Assoc-acdm,12,Married,White,Male,FALSE
29,Bachelors,13,Married,White,Male,FALSE
30,Some-college,10,Married,White,Male,FALSE
53,HS-grad,9,Married,White,Male,FALSE
53,HS-grad,9,Married,Black,Male,FALSE
31,Assoc-acdm,12,Married,White,Female,FALSE
46,Some-college,10,Married,White,Male,FALSE
59,Assoc-voc,11,Married,White,Male,FALSE
62,HS-grad,9,Married,White,Male,FALSE
